40	70	1
40	72	2
40	73	1
40	74	2
40	75	2
40	77	4
40	78	1
40	79	7
40	80	3
41	46	1
41	50	1
41	51	3
41	52	2
41	53	1
41	54	1
41	55	3
41	56	23
41	58	1
41	61	3
41	64	1
41	65	1
41	66	1
41	67	3
41	68	1
41	69	1
41	72	2
41	73	9
41	74	6
41	75	8
41	77	2
41	79	6
41	80	6
42	45	1
42	47	1
42	49	1
42	63	1
42	66	1
42	68	1
42	69	1
42	78	2
42	80	1
43	45	1
43	49	1
43	57	1
43	58	1
43	60	1
43	65	1
43	70	2
43	78	2
44	50	1
44	53	1
44	56	1
44	58	1
44	61	1
44	64	1
44	67	1
44	68	1
44	74	1
44	77	1
44	78	1
44	80	1
45	47	2
45	48	1
45	49	3
45	54	1
45	57	1
45	59	4
45	60	2
45	61	1
45	63	1
45	64	1
45	65	1
45	66	6
45	67	1
45	69	3
45	70	3
45	71	1
45	72	1
45	78	4
45	79	3
46	50	2
46	51	1
46	54	9
46	58	1
46	60	1
46	62	8
46	65	2
46	66	1
46	70	1
46	71	1
46	73	1
46	78	2
46	79	1
47	49	11
47	57	2
47	59	5
47	60	2
47	61	1
47	66	4
47	68	2
47	69	2
47	70	2
47	76	1
47	78	2
48	49	1
48	54	2
48	55	1
48	60	2
48	63	1
48	65	1
48	66	1
48	70	3
48	71	1
48	76	1
48	78	2
48	79	1
49	50	1
49	57	5
49	59	7
49	60	3
49	61	1
49	66	5
49	68	2
49	69	2
49	70	4
49	71	1
49	74	1
49	76	1
49	78	2
50	53	1
50	54	2
50	57	1
50	62	2
50	65	1
50	71	1
50	78	1
50	79	1
51	52	2
51	53	2
51	56	6
51	58	1
51	61	2
51	64	9
51	65	1
51	67	2
51	70	1
51	71	1
51	72	1
51	73	7
51	74	8
51	75	2
51	77	4
51	79	6
51	80	3
52	53	2
52	54	1
52	56	7
52	58	3
52	61	2
52	64	9
52	67	1
52	72	1
52	73	8
52	74	3
52	75	1
52	76	1
52	77	3
52	79	6
52	80	3
53	56	3
53	64	3
53	72	1
53	73	2
53	77	2
53	79	3
54	55	1
54	56	1
54	58	1
54	60	2
54	62	7
54	63	2
54	64	1
54	65	1
54	66	1
54	70	2
54	71	2
54	74	1
54	77	1
54	78	4
54	80	1
55	56	5
55	64	1
55	67	1
55	68	1
55	73	2
55	74	1
55	75	1
55	76	1
55	77	2
55	80	2
56	58	5
56	61	7
56	64	3
56	65	2
56	67	6
56	68	5
56	69	1
56	71	2
56	72	2
56	73	12
56	74	12
56	75	15
56	77	7
56	78	1
56	79	18
56	80	10
57	59	2
57	60	1
57	66	6
57	70	4
57	76	1
57	78	2
57	79	1
58	61	3
58	62	1
58	64	1
58	65	1
58	72	1
58	73	1
58	77	5
58	79	4
58	80	2
59	60	1
59	66	3
59	69	1
59	70	2
59	77	1
59	78	2
60	62	1
60	65	2
60	66	3
60	70	4
60	76	1
60	78	2
61	64	2
61	66	1
61	67	1
61	68	1
61	72	1
61	73	3
61	75	3
61	77	5
61	79	8
61	80	1
62	65	1
62	70	1
62	71	1
62	78	2
63	66	1
63	71	1
63	76	1
63	78	4
64	67	5
64	68	2
64	73	11
64	74	8
64	75	1
64	77	5
64	78	1
64	79	5
64	80	4
65	66	2
65	68	1
65	70	2
65	71	1
65	73	1
65	78	2
66	69	5
66	70	4
66	71	1
66	73	2
66	78	2
66	79	2
67	68	5
67	73	4
67	74	3
67	75	3
67	77	2
67	78	1
67	79	3
67	80	4
68	71	1
68	73	2
68	74	1
68	75	2
68	77	1
68	79	2
68	80	2
69	73	1
70	76	1
70	78	5
71	74	3
71	75	1
71	79	1
71	80	1
72	73	1
72	74	1
72	75	1
72	77	2
72	78	1
72	79	2
72	80	2
73	74	10
73	75	7
73	77	3
73	79	6
73	80	4
74	75	6
74	77	3
74	79	9
74	80	8
75	77	1
75	79	7
75	80	3
76	77	1
77	79	6
77	80	4
79	80	4
